name,name_en,gov,adm_level,place_type,lat,lon
بلوك 15001,Block 15001,,,neighbourhood,30.1970119,31.461713
بلوك 15005,Block 15005,,,neighbourhood,30.1962432,31.4626788
بلوك 15007,Block 15007,,,neighbourhood,30.1949559,31.4632483
بلوك 15023,Block 15023,,,neighbourhood,30.1868399,31.4712674
بلوك 15021,Block 15021,,,neighbourhood,30.1879084,31.4715812
بلوك 15019,Block 15019,,,neighbourhood,30.1890746,31.4720602
بلوك 15022,Block 15022,,,neighbourhood,30.1886925,31.4724788
بلوك 15024,Block 15024,,,neighbourhood,30.1866847,31.4712744
بلوك 15020,Block 15020,,,neighbourhood,30.18915,31.4709354
بلوك 15103,Block 15103,,,neighbourhood,30.1910759,31.4715137
بلوك 15105,Block 15105,,,neighbourhood,30.1913067,31.4699735
بلوك 15104,Block 15104,,,neighbourhood,30.1919556,31.4712318
بلوك 15102,Block 15102,,,neighbourhood,30.1912922,31.4726624
بلوك 15029,Block 15029,,,neighbourhood,30.1940301,31.4704103
بلوك 15027,Block 15027,,,neighbourhood,30.1937156,31.4692183
بلوك 15028,Block 15028,,,neighbourhood,30.1936672,31.4714015
بلوك 15026,Block 15026,,,neighbourhood,30.1936251,31.4688107
بلوك 15025,Block 15025,,,neighbourhood,30.1935272,31.4718376
بلوك 15030,Block 15030,,,neighbourhood,30.1947534,31.4699754
بلوك 15036,Block 15036,,,neighbourhood,30.1964367,31.4692379
بلوك 15032,Block 15032,,,neighbourhood,30.1963162,31.4666926
بلوك 15031,Block 15031,,,neighbourhood,30.1960297,31.4679625
بلوك 15039,Block 15039,,,neighbourhood,30.1960215,31.4706049
بلوك 15033,Block 15033,,,neighbourhood,30.1968673,31.467538
بلوك 15037,Block 15037,,,neighbourhood,30.1967956,31.4699259
بلوك 15038,Block 15038,,,neighbourhood,30.1967007,31.4718212
بلوك 15034,Block 15034,,,neighbourhood,30.1962103,31.4669552
بلوك 15035,Block 15035,,,neighbourhood,30.1970617,31.4712229
مساكن منخفضة التكاليف,Low Cost Housing,,,neighbourhood,30.7358141,31.797513
مساكن احمد حلمى,Ahmed Helmy Housing,,,neighbourhood,30.7377561,31.7955923
الزهور,Al Zohor,,,neighbourhood,31.2624603,32.2639389
مساكن عثمان بن عفان,Othman Ibn Affan Housing,,,neighbourhood,31.2642431,32.2697839
مساكن البنك الاصفر,Yellow Bank Housing,,,neighbourhood,31.2622709,32.2682418
مساكن الزلط,Al Zalt Housing,,,neighbourhood,31.2636287,32.2661417
مساكن عمر بن الخطاب الجديده,New Omar Ibn Al Khatab Housing,,,neighbourhood,31.2661306,32.2662502
مساكن شباب الخريجين,Graduate Housing,,,neighbourhood,31.2665025,32.2642064
مساكن الحرفيين,Al Herafieen Housing,,,neighbourhood,31.2680501,32.2618126
مساكن بلال بن رباح,Belal Ibn Rabah Housing,,,neighbourhood,31.2677296,32.2574727
مساكن خالد بن الوليد,Khaled Ibn Al Walid Housing,,,neighbourhood,31.2643508,32.2607541
مساكن عمر بن الخطاب,Omar Ibn Al Khatab Housing,,,neighbourhood,31.2604945,32.2639677
مساكن عمر بن عبد العزيز,Omar Ibn Abd Al Aziz Housing,,,neighbourhood,31.2640046,32.2548898
مساكن عمرو بن العاص,Amr Ibn Al Aas Housing,,,neighbourhood,31.2581134,32.260049
قريه كفر الحصر,Kafr Al Husr Village,,,neighbourhood,30.6030386,31.5149217
مساكن احمد عرابى,Ahmed Orabi Housing,,,neighbourhood,30.3554659,31.3826373
محلية 4,Locality 4,,,neighbourhood,30.2566057,31.4906168
الحسينيه,Al Husseiniya,,,neighbourhood,30.5741885,31.4992322
مساكن الشيخ عمر,Al Sheikh Omar Housing,,,neighbourhood,30.4270062,31.5698724
الجامع,Al Gamiea,,,neighbourhood,30.5909092,31.5100842
الحكماء,Al Hokama',,,neighbourhood,30.5933278,31.5104707
النظام,Al Nezam,,,neighbourhood,30.5824001,31.5011578
مساكن الخرس,Dumbness Housing,,,neighbourhood,30.5281943,31.350803
الزقازيق القبليه,Al Zagazig Al Qeblya,,,neighbourhood,30.5949921,31.5126084
المساكن التعاونيه,Cooperative Housing,,,neighbourhood,30.5888315,31.5034702
مساكن الحرية,Al Horeya Housing,,,neighbourhood,30.5875361,31.5016771
كفر عبد العزيز,Kafr Abd Al Aziz,,,neighbourhood,30.592842,31.5240672
قريه بنايوس,Banayous Village,,,neighbourhood,30.6059096,31.497344
كمبوند أكويا,Akoya Compound,,,neighbourhood,29.9894432,31.5069863
مدينه القنايات,Al Qanayat City,,,neighbourhood,30.6273589,31.4674341
الحريرى,Al Hariri,,,neighbourhood,30.5850104,31.5154329
منطقة ك,Area K,,,neighbourhood,29.99839,31.4581221
منطقة أ,Area A,,,neighbourhood,29.9971249,31.466153
منطقة ج,Area C,,,neighbourhood,29.9958305,31.4546004
منطقة ب,Area B,,,neighbourhood,29.9965308,31.4596201
منطقة د,Area D,,,neighbourhood,29.9919505,31.4582013
منطقة هـ,Area E,,,neighbourhood,29.9914702,31.4533371
منطقة و,Area F,,,neighbourhood,29.9922449,31.4484151
منطقة ز,Area G,,,neighbourhood,29.9959105,31.4483928
النرجس الجديدة,New EL Narges,,,neighbourhood,29.9942522,31.4573072
قريه كفر محمد حسين,Kafr Mohamed Hussein Village,,,neighbourhood,30.5699484,31.4939445
منشاه أباظة,Monsha'et Abaza,,,neighbourhood,30.5809195,31.4891897
معوض,Mouawad,,,neighbourhood,30.5831331,31.4984422
منطقة د,Area D,,,neighbourhood,30.0527033,31.5988174
منطقة أ,Area A,,,neighbourhood,30.0504996,31.5944779
منطقة ج,Area C,,,neighbourhood,30.0514004,31.6021388
منطقة ب,Area B,,,neighbourhood,30.047985,31.5988256
"مسلسل 5, 6","Serial 5, 6",,,neighbourhood,30.050016,31.5981608
منطقة ج,Area C,,,neighbourhood,30.0823125,31.5537215
منطقة ب,Area B,,,neighbourhood,30.0836366,31.5574578
منطقة د,Area D,,,neighbourhood,30.0857603,31.5538475
منطقة أ,Area A,,,neighbourhood,30.0876435,31.5569441
شمال بيت الوطن,North Beit Al Watan,,,neighbourhood,30.0847761,31.5527143
منطقة ز,Area G,,,neighbourhood,30.0815861,31.5486092
منطقة هـ,Area E,,,neighbourhood,30.0858611,31.5516444
منطقة و,Area F,,,neighbourhood,30.0845452,31.5476221
مدينه تمى الامديد و عزبتى عاصم وعفيفى,Tamy Al Amdid City And Ezbet Asem and Afifi,,,neighbourhood,30.9362261,31.5262517
حي الأوركيد منطقة الألف فدان سابقاً,Al Orkeed District 1000 Fadan Area Previously,,,neighbourhood,30.0747994,31.5841725
مساكن الشونه,Al Shouna Housing,,,neighbourhood,30.590759,31.5020147
منطقة ج4,Area C4,,,neighbourhood,29.9720204,31.4827398
منطقة ج3,Area C3,,,neighbourhood,29.9738579,31.4834616
قولنجيل,Kolongail,,,neighbourhood,31.0658489,31.4100689
بلوك 5,Block 5,,,neighbourhood,29.9659676,31.4825688
بلوك 4,Block 4,,,neighbourhood,29.9640893,31.4861516
بلوك 3,Block 3,,,neighbourhood,29.9610051,31.4873542
بلوك 2,Block 2,,,neighbourhood,29.9635524,31.4889038
بلوك 1,Block 1,,,neighbourhood,29.9626717,31.4899246
منطقة الألف مصنع,1000 Factory Area,,,neighbourhood,29.9701924,31.4848479
مدينه بنى عبيد,Bani Abaid City,,,neighbourhood,31.020662,31.6726592
قريه هريه رزنه,Heryat Razna Village,,,neighbourhood,30.6008829,31.5391207
يوسف,Youssef,,,neighbourhood,30.599163,31.5213503
الزقازيق البحرية,Al Zagazig Al Bahareya,,,neighbourhood,30.6006766,31.5203465
"المنشية, حسن صالح","Al Mansheya, Hassn Saleh",,,neighbourhood,30.5898538,31.5174519
مساكن التعاونيات,Cooperatives Housing,,,neighbourhood,31.1918175,32.0313927
مساكن المدرسة,School Housing,,,neighbourhood,30.4149756,31.5585701
مساكن السلخانة,Al Salakhana Housing,,,neighbourhood,30.412471,31.5560623
مساكن السوق,Al Souq Housing,,,neighbourhood,30.4161476,31.5556124
مدينه الجماليه,Al Gamalia City,,,neighbourhood,31.1978201,31.8659153
قريه ميت عنتر,Mit Antar Village,,,neighbourhood,31.0838115,31.3973487
مساكن الجبانه,Al Gabana Housing,,,neighbourhood,30.8789089,31.4553283
مساكن الشناوي,Al Shenawy Housing,,,neighbourhood,31.0418899,31.3924194
المجاورة 4,Neighborhood 4,,,neighbourhood,30.1685293,31.7216412
مساكن 253 وحده,253 Wehda Housing,,,neighbourhood,28.3410418,33.0829882
مساكن الكهرباء,Electricity Housing,,,neighbourhood,28.3439489,33.081049
مساكن الكمين,Al Kamin Housing,,,neighbourhood,28.3539041,33.0572793
مساكن حى الامل,Al Amal District Housing,,,neighbourhood,28.352192,33.0562654
مدينه راس غارب,Ras Ghareb City,,,neighbourhood,28.347005,33.0467544
مدينه ههيا,Hihya City,,,town,30.6692228,31.586622
قريه القطاويه,Al Qattawia Village,,,neighbourhood,30.5509551,31.6663385
مساكن الدلتا,Al Delta Housing,,,neighbourhood,30.5905591,31.5045288
مساكن كوكاكولا,Coca Cola Housing,,,neighbourhood,30.5815227,31.5204312
مساكن الفواخير,Al Fawkhir Housing,,,neighbourhood,30.5818647,31.5102408
مدينه اجا,Aga City,,,town,30.9369874,31.2914349
مدينه منيه النصر,Minyet Al Nasr City,,,neighbourhood,31.1174224,31.6440222
مساكن عزبة صقر,Ezbet Sakr Housing,,,neighbourhood,30.8776506,31.4663847
منطقة د,Area D,,,neighbourhood,30.1565892,31.7602988
منطقة ج,Area C,,,neighbourhood,30.1599833,31.7635895
مدينه طلخا,Talkha City,,,neighbourhood,31.0622004,31.3772833
قريه العصلوجى,Al Aslougy Village,,,neighbourhood,30.5481252,31.5175998
فاروق الدبس,Farouq Al Debs,,,neighbourhood,31.1534523,31.7772621
مدحت ابو السعود على حسنين,Medhat Abou Al Seoud Ali Hssanen,,,neighbourhood,31.1720418,31.7579911
أحمد فودة محمدين,Ahmed Fouda Mahmaden,,,neighbourhood,31.1529143,31.7727875
محمود حسن ابراهيم,Mahmoud Hassn Ibrahim,,,neighbourhood,31.1749487,31.7616662
عزبة الرافعى,Ezbet Al Rafei,,,neighbourhood,31.1655617,31.7540126
محمود أبو الفرج السيد,Mahmoud Abou Al Farag Al Sayed,,,neighbourhood,31.1541223,31.7631758
الياسمين 4,Al Yasmine 4,,,neighbourhood,30.1637938,31.6998315
الياسمين 3,Al Yasmine 3,,,neighbourhood,30.1648079,31.7015027
الياسمين 5,Al Yasmine 5,,,neighbourhood,30.1631478,31.7011228
الياسمين 8,Al Yasmine 8,,,neighbourhood,30.1624012,31.6984725
الياسمين 6,Al Yasmine 6,,,neighbourhood,30.1615592,31.7004375
الياسمين 2,Al Yasmine 2,,,neighbourhood,30.1614672,31.7031073
الياسمين 1,Al Yasmine 1,,,neighbourhood,30.1639336,31.7034397
الياسمين 7,Al Yasmine 7,,,neighbourhood,30.1596681,31.7008637
الياسمين 9,Al Yasmine 9,,,neighbourhood,30.1605275,31.6978692
الياسمين 10,Al Yasmine 10,,,neighbourhood,30.1607825,31.6963033
الياسمين 11,Al Yasmine 11,,,neighbourhood,30.1601207,31.6949666
الياسمين 12,Al Yasmine 12,,,neighbourhood,30.1585414,31.6969146
حى الزهور,Al Zohor District,,,neighbourhood,30.1614719,31.6991574
حى النرجس,El Narges District,,,neighbourhood,30.1636878,31.6946311
حى القرنفل,Al Qurnafil District,,,neighbourhood,30.1688341,31.6945803
سابع البحر الصغير,Sabea Al Bahr Al Saghir,,,neighbourhood,31.0410253,31.3896603
عزبة اللوزي,Ezbet Al louzy,,,neighbourhood,31.2052529,31.5347475
عزبة سواقى العرب,Ezbet Sawaky Al Arab,,,neighbourhood,31.1939215,31.5057729
مركز رجال الاعمال,Business Men Center,,,neighbourhood,30.1495432,31.7288723
الحى 7,District 7,,,neighbourhood,30.1599381,31.7553299
منطقة أ,Area A,,,neighbourhood,30.1635432,31.7474926
منطقة ب,Area B,,,neighbourhood,30.1610534,31.7516682
ثان الحوار,Second Al Hewar,,,neighbourhood,31.0401561,31.3738582
المجاورة 3,Neighborhood 3,,,neighbourhood,30.1630921,31.7168091
مساكن حي الزهور,Hay Al Zohor Housing,,,neighbourhood,30.5346817,31.687046
مساكن السكة الحديد,Railroad Housing,,,neighbourhood,31.078499,31.6042657
رابع النجار,Rabea Al Nagar,,,neighbourhood,31.0410438,31.3821532
المجاورة 7,Neighborhood 7,,,neighbourhood,30.1640626,31.7361314
جديله,Gedila,,,neighbourhood,31.0533405,31.4173096
مدينه دكرنس,Dekernes City,,,neighbourhood,31.0895469,31.5921836
مدينه القرين,Al Qorin City,,,neighbourhood,30.6000327,31.7536882
حي الفردوس,Al Ferdaws District,,,neighbourhood,31.0233413,31.3724024
المجاورة 5,Neighborhood 5,,,neighbourhood,30.1615214,31.7266855
مدينه شربين,Shirbin City,,,neighbourhood,31.2040631,31.5208803
منطقة الحرفين ج,Al Harfayn C Area,,,neighbourhood,30.125151,31.766945
منطقة الحرفين ب,Al Harfayn B Area,,,neighbourhood,30.1334891,31.7660505
منطقة الحرفين أ,Al Harfayn A Area,,,neighbourhood,30.1405336,31.7603548
بلوك 28001,Block 28001,,,neighbourhood,30.2475337,31.4903904
بلوك 28002,Block 28002,,,neighbourhood,30.247614,31.490782
مساكن الجوازات,Passports Housing,,,neighbourhood,30.5877255,31.5233267
مساكن مشعل,Mashaal Housing,,,neighbourhood,31.038212,31.3819526
مساكن البحر,Al Bahr Housing,,,neighbourhood,31.0580303,31.4130905
مساكن التعاونيات,Cooperatives Housing,,,neighbourhood,30.7101078,31.2680534
المنصورية,Al Mansoureyya,,,neighbourhood,31.0528508,31.3958933
عزبة الهويس,Ezbet Al Hawis,,,neighbourhood,31.0526392,31.4138711
عزبة الصفيح,Ezbet Al Safih,,,neighbourhood,31.049043,31.4127359
المنطقة الشمالية,Northern Area,,,neighbourhood,30.1732893,31.698831
المجاورة 2,Neighborhood 2,,,neighbourhood,30.1700021,31.7109628
المجاورة 8,Neighborhood 8,,,neighbourhood,30.1586628,31.7292288
شمال الحى 7,Northern District 7,,,neighbourhood,30.1684511,31.7462376
ثالث ريحان,Third Rihan,,,neighbourhood,31.0393385,31.3774094
مساكن الزراعه,Al Zeraah Housing,,,neighbourhood,31.2121778,31.366288
خامس صيام,Fifth Siyam,,,neighbourhood,31.0481622,31.3870855
منطقة 6ب,Area 6B,,,neighbourhood,31.4420488,31.5038115
منطقة 6ج,Area 6C,,,neighbourhood,31.4431339,31.499817
منطقة 6أ,Area 6A,,,neighbourhood,31.4438625,31.5019313
منطقة 5أ,Area 5A,,,neighbourhood,31.4408202,31.5104252
منطقة 5ب,Area 5B,,,neighbourhood,31.4403455,31.5075056
منطقة 1ب,Area 1B,,,neighbourhood,31.4487191,31.513889
منطقة 1أ,Area 1A,,,neighbourhood,31.4511675,31.5126185
منطقة 1ج,Area 1c,,,neighbourhood,31.4500519,31.5097434
منطقة ابو سمبل,Abou Sambal Area,,,neighbourhood,31.4391311,31.5288518
مساكن نفق عنتر,Tunnel Antar Housing,,,neighbourhood,31.0548113,31.3927527
سادس الحسنيه,Sixth Hassania,,,neighbourhood,31.0415132,31.3858716
منطقة ايزيس,Isis Area,,,neighbourhood,31.4410965,31.5229531
مدينه نبروه,Nabaroh City,,,town,31.0990716,31.3028252
الاسكان الاجتماعى بجمصه 2,Social Housing In Gamasa 2,,,neighbourhood,31.4337153,31.5273915
منطقة 3ا,Area 3A,,,neighbourhood,31.4457744,31.511162
منطقة 3ب,Area 3B,,,neighbourhood,31.444193,31.5127433
منطقة 3ج,Area 3C,,,neighbourhood,31.4452337,31.5089368
منطقة العاشر من رمضان,10th of Ramadan Area,,,neighbourhood,31.4474381,31.526027
المجاورة 1,Neighborhood 1,,,neighbourhood,30.1625925,31.70865
منطقة 2ب,Area 2B,,,neighbourhood,31.4521127,31.5059426
منطقة 2ج,Area 2C,,,neighbourhood,31.4527241,31.5015122
منطقة 2أ,Area 2A,,,neighbourhood,31.454808,31.5035893
منطقة امون,Amoun Area,,,neighbourhood,31.4439895,31.5351351
منطقة الكرنك,Al Karnak Area,,,neighbourhood,31.4384393,31.5340851
حي الاشجار,Al Ashgar District,,,neighbourhood,31.0223668,31.375889
عمارات الجمعيه,Association Building,,,neighbourhood,30.5899859,31.5050957
منطقة 4ج,Area 4C,,,neighbourhood,31.4480865,31.5008147
منطقة 4ب,Area 4B,,,neighbourhood,31.4472838,31.5051347
منطقة 4أ,Area 4A,,,neighbourhood,31.4488564,31.5033832
العجيزى,Al Egezi,,,village,30.7712122,30.9998435
النحال,Al Nahal,,,neighbourhood,30.577689,31.5159238
مدينه السنبلاوين,Al Senbilawin City,,,neighbourhood,30.8722357,31.4632661
منطقة صلاح الدين,Salah Al Din Area,,,neighbourhood,31.4405527,31.5503378
منطقة الصفا,Al Safa Area,,,neighbourhood,31.4393375,31.5393551
منطقة المروة,Al Marwa Area,,,neighbourhood,31.4386894,31.5443066
منطقة الاندلس,Al Andalus Area,,,neighbourhood,31.4418633,31.5398282
منطقة الفردوس,Al Fardous Area,,,neighbourhood,31.4443479,31.5403549
منطقة ابن لقمان,Ibn Lokman Area,,,neighbourhood,31.4422055,31.544955
منطقة شجرة الدر,Shagaret Al Durr Area,,,neighbourhood,31.4429784,31.5503378
فخرى جعيصه,Fakhry Gaaisa,,,village,30.8058459,31.0044622
طه الحكيم,Taha Al Hakim,,,village,30.790752,30.9946805
احمد ماهر,Ahmed Maher,,,village,30.7890217,30.998509
كفر سيجر,Kafr Sigr,,,village,30.7767216,30.9838111
محمد حسين السحلى,Mohamed Hussein Al Sahly,,,village,30.9694325,31.1547542
حي توفيق حماده,Tawfik Hamada District,,,neighbourhood,31.147274,31.9379747
مدينة المنزلة,Al Manzala City,,,neighbourhood,31.1298315,31.9443302
السيد منصور,Al Sayed Mansour,,,village,30.780582,31.001633
السيد البدوى,Al Sayed Al Badawy,,,village,30.7829885,30.9980935
احمد البابلى,Ahmed Al Bablly,,,village,30.7842303,31.0010563
احمد هاشم السلخانه,Ahmed Hashem Al Salakhana,,,village,30.7841381,31.0128031
سندوب وكفر المناصرة,Sandob And Kafr Al Manasra,,,neighbourhood,31.02278,31.3841015
مدينه سمنود,Samanoud City,,,village,30.9710678,31.2306052
عزبة محمود حراز,Ezbet Mahmoud Haraz,,,neighbourhood,31.0132263,31.405167
عزبة الجمهورية,Ezbet Al Gemhoureya,,,neighbourhood,30.9605844,31.1650377
جعفر,Gaafar,,,village,30.7153063,31.2413405
العزب,Al Azab,,,village,30.7170653,31.2413782
المساكن الشعبية,Al Shaabeya Housing,,,neighbourhood,30.7123061,31.2409726
مساكن ارض السوق القديم,Ard Al Souq Al Qadim Housing,,,neighbourhood,30.7126626,31.2404049
احمد عواجه,Ahmed Awagah,,,village,30.7968781,31.0002768
رمضان مصطفى,Ramadan Moustafa,,,village,30.7955494,31.0070227
ابن الفارض,Ibn Al Fared,,,village,30.7881567,30.9815982
فيلات منطقة ابن لقمان,Ibn Lokman Area Villas,,,neighbourhood,31.4444763,31.5454598
مساكن مخازن البلدية,Al Baladia Stores Housing,,,neighbourhood,30.780269,31.0017429
الاقرع,Al Aqraa,,,village,30.7191094,31.2412798
مساكن السلخانه القديمة,Al Salakhana Al Qadima Housing,,,neighbourhood,30.7846138,31.0084606
مساكن قحافة,Qahafuh Housing,,,neighbourhood,30.8082769,31.0001507
